,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
78863,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190626_124000.WAV,GRABADOR-SDZG-AM-9,20190626_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 12:40,60.00046875,,Recorded at 12:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:09:23-08:00,WAV,WAV,audio/x-wav
78870,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190626_135000.WAV,GRABADOR-SDZG-AM-9,20190626_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 13:50,60.00046875,,Recorded at 13:50:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:09:36-08:00,WAV,WAV,audio/x-wav
78441,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190623_142000.WAV,GRABADOR-SDZG-AM-9,20190623_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 14:20,60.00046875,,Recorded at 14:20:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:56:06-08:00,WAV,WAV,audio/x-wav
76861,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190612_150000.WAV,GRABADOR-SDZG-AM-9,20190612_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 15:00,60.00046875,,Recorded at 15:00:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:06:23-08:00,WAV,WAV,audio/x-wav
78024,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190620_165000.WAV,GRABADOR-SDZG-AM-9,20190620_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:50,60.00046875,,Recorded at 16:50:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:42:56-08:00,WAV,WAV,audio/x-wav
79034,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190627_171000.WAV,GRABADOR-SDZG-AM-9,20190627_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 17:10,60.00046875,,Recorded at 17:10:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:14:47-08:00,WAV,WAV,audio/x-wav
78464,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190623_181000.WAV,GRABADOR-SDZG-AM-9,20190623_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:10,60.00046875,,Recorded at 18:10:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:56:49-08:00,WAV,WAV,audio/x-wav
79189,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190628_190000.WAV,GRABADOR-SDZG-AM-9,20190628_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 19:00,60.00046875,,Recorded at 19:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:19:42-08:00,WAV,WAV,audio/x-wav
77038,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190613_203000.WAV,GRABADOR-SDZG-AM-9,20190613_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 20:30,60.00046875,,Recorded at 20:30:00 13/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:11:56-08:00,WAV,WAV,audio/x-wav
77476,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190616_213000.WAV,GRABADOR-SDZG-AM-9,20190616_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 21:30,60.00046875,,Recorded at 21:30:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:25:42-08:00,WAV,WAV,audio/x-wav
76906,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190612_223000.WAV,GRABADOR-SDZG-AM-9,20190612_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 22:30,60.00046875,,Recorded at 22:30:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:07:47-08:00,WAV,WAV,audio/x-wav
77918,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190619_231000.WAV,GRABADOR-SDZG-AM-9,20190619_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 23:10,60.00046875,,Recorded at 23:10:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:39:35-08:00,WAV,WAV,audio/x-wav
4089,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_004000.WAV,GRABADOR-SDZG-AM-10,20190620_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 00:40,60.00046875,,Recorded at 00:40:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:25:12-08:00,WAV,WAV,audio/x-wav
5243,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_010000.WAV,GRABADOR-SDZG-AM-10,20190628_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:00,60.00046875,,Recorded at 01:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:26-08:00,WAV,WAV,audio/x-wav
3809,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_020000.WAV,GRABADOR-SDZG-AM-10,20190618_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:00,60.00046875,,Recorded at 02:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:16:28-08:00,WAV,WAV,audio/x-wav
3244,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_035000.WAV,GRABADOR-SDZG-AM-10,20190614_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 03:50,60.00046875,,Recorded at 03:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:49-08:00,WAV,WAV,audio/x-wav
5554,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190630_045000.WAV,GRABADOR-SDZG-AM-10,20190630_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 04:50,60.00046875,,Recorded at 04:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:17-08:00,WAV,WAV,audio/x-wav
5125,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_052000.WAV,GRABADOR-SDZG-AM-10,20190627_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 05:20,60.00046875,,Recorded at 05:20:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:42-08:00,WAV,WAV,audio/x-wav
4986,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_061000.WAV,GRABADOR-SDZG-AM-10,20190626_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:10,60.00046875,,Recorded at 06:10:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:20-08:00,WAV,WAV,audio/x-wav
3407,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_070000.WAV,GRABADOR-SDZG-AM-10,20190615_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 07:00,60.00046875,,Recorded at 07:00:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:03:55-08:00,WAV,WAV,audio/x-wav
4569,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_084000.WAV,GRABADOR-SDZG-AM-10,20190623_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 08:40,60.00046875,,Recorded at 08:40:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:14-08:00,WAV,WAV,audio/x-wav
3854,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_093000.WAV,GRABADOR-SDZG-AM-10,20190618_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 09:30,60.00046875,,Recorded at 09:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:52-08:00,WAV,WAV,audio/x-wav
4866,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_101000.WAV,GRABADOR-SDZG-AM-10,20190625_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:10,60.00046875,,Recorded at 10:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:49:34-08:00,WAV,WAV,audio/x-wav
2858,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_113000.WAV,GRABADOR-SDZG-AM-10,20190611_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 11:30,60.00046875,,Recorded at 11:30:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:45-08:00,WAV,WAV,audio/x-wav
4157,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_120000.WAV,GRABADOR-SDZG-AM-10,20190620_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 12:00,60.00046875,,Recorded at 12:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:20-08:00,WAV,WAV,audio/x-wav
4600,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_135000.WAV,GRABADOR-SDZG-AM-10,20190623_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 13:50,60.00046875,,Recorded at 13:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:41:12-08:00,WAV,WAV,audio/x-wav
5322,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_141000.WAV,GRABADOR-SDZG-AM-10,20190628_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:10,60.00046875,,Recorded at 14:10:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:03:52-08:00,WAV,WAV,audio/x-wav
2879,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_150000.WAV,GRABADOR-SDZG-AM-10,20190611_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 15:00,60.00046875,,Recorded at 15:00:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:24-08:00,WAV,WAV,audio/x-wav
4040,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_163000.WAV,GRABADOR-SDZG-AM-10,20190619_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 16:30,60.00046875,,Recorded at 16:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:40-08:00,WAV,WAV,audio/x-wav
4768,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_175000.WAV,GRABADOR-SDZG-AM-10,20190624_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 17:50,60.00046875,,Recorded at 17:50:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:46:29-08:00,WAV,WAV,audio/x-wav
4913,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_180000.WAV,GRABADOR-SDZG-AM-10,20190625_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 18:00,60.00046875,,Recorded at 18:00:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:02-08:00,WAV,WAV,audio/x-wav
5212,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_195000.WAV,GRABADOR-SDZG-AM-10,20190627_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 19:50,60.00046875,,Recorded at 19:50:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:00:27-08:00,WAV,WAV,audio/x-wav
3631,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_202000.WAV,GRABADOR-SDZG-AM-10,20190616_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:20,60.00046875,,Recorded at 20:20:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:10:55-08:00,WAV,WAV,audio/x-wav
5079,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_214000.WAV,GRABADOR-SDZG-AM-10,20190626_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:40,60.00046875,,Recorded at 21:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:56:15-08:00,WAV,WAV,audio/x-wav
4217,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_220000.WAV,GRABADOR-SDZG-AM-10,20190620_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:00,60.00046875,,Recorded at 22:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:12-08:00,WAV,WAV,audio/x-wav
5379,AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_234000.WAV,GRABADOR-SDZG-AM-10,20190628_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:40,60.00046875,,Recorded at 23:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:40-08:00,WAV,WAV,audio/x-wav
7144,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_004000.WAV,GRABADOR-SDZG-AM-11,20190623_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 00:40,60.00046875,,Recorded at 00:40:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:19:08-08:00,WAV,WAV,audio/x-wav
7293,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_013000.WAV,GRABADOR-SDZG-AM-11,20190624_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:30,60.00046875,,Recorded at 01:30:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:32:01-08:00,WAV,WAV,audio/x-wav
8019,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_023000.WAV,GRABADOR-SDZG-AM-11,20190629_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 02:30,60.00046875,,Recorded at 02:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:34:44-08:00,WAV,WAV,audio/x-wav
8023,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_031000.WAV,GRABADOR-SDZG-AM-11,20190629_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:10,60.00046875,,Recorded at 03:10:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:35:04-08:00,WAV,WAV,audio/x-wav
6592,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_044000.WAV,GRABADOR-SDZG-AM-11,20190619_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 04:40,60.00046875,,Recorded at 04:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:31:35-08:00,WAV,WAV,audio/x-wav
7894,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_054000.WAV,GRABADOR-SDZG-AM-11,20190628_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 05:40,60.00046875,,Recorded at 05:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:23:56-08:00,WAV,WAV,audio/x-wav
6029,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_065000.WAV,GRABADOR-SDZG-AM-11,20190615_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 06:50,60.00046875,,Recorded at 06:50:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:43:12-08:00,WAV,WAV,audio/x-wav
7618,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_074000.WAV,GRABADOR-SDZG-AM-11,20190626_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 07:40,60.00046875,,Recorded at 07:40:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:00:06-08:00,WAV,WAV,audio/x-wav
6183,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_083000.WAV,GRABADOR-SDZG-AM-11,20190616_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 08:30,60.00046875,,Recorded at 08:30:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:56:26-08:00,WAV,WAV,audio/x-wav
7197,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_093000.WAV,GRABADOR-SDZG-AM-11,20190623_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 09:30,60.00046875,,Recorded at 09:30:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:23:43-08:00,WAV,WAV,audio/x-wav
6340,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_104000.WAV,GRABADOR-SDZG-AM-11,20190617_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 10:40,60.00046875,,Recorded at 10:40:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:09:55-08:00,WAV,WAV,audio/x-wav
5623,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_111000.WAV,GRABADOR-SDZG-AM-11,20190612_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 11:10,60.00046875,,Recorded at 11:10:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:08:18-08:00,WAV,WAV,audio/x-wav
6785,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_125000.WAV,GRABADOR-SDZG-AM-11,20190620_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 12:50,60.00046875,,Recorded at 12:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:48:12-08:00,WAV,WAV,audio/x-wav
5636,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_132000.WAV,GRABADOR-SDZG-AM-11,20190612_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 13:20,60.00046875,,Recorded at 13:20:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:09:25-08:00,WAV,WAV,audio/x-wav
8235,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190630_143000.WAV,GRABADOR-SDZG-AM-11,20190630_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 14:30,60.00046875,,Recorded at 14:30:00 30/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:53:22-08:00,WAV,WAV,audio/x-wav
6947,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_155000.WAV,GRABADOR-SDZG-AM-11,20190621_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 15:50,60.00046875,,Recorded at 15:50:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:02:09-08:00,WAV,WAV,audio/x-wav
5657,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_165000.WAV,GRABADOR-SDZG-AM-11,20190612_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 16:50,60.00046875,,Recorded at 16:50:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:11:14-08:00,WAV,WAV,audio/x-wav
6955,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_171000.WAV,GRABADOR-SDZG-AM-11,20190621_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:10,60.00046875,,Recorded at 17:10:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:02:51-08:00,WAV,WAV,audio/x-wav
6676,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_184000.WAV,GRABADOR-SDZG-AM-11,20190619_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 18:40,60.00046875,,Recorded at 18:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:38:49-08:00,WAV,WAV,audio/x-wav
7834,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_194000.WAV,GRABADOR-SDZG-AM-11,20190627_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 19:40,60.00046875,,Recorded at 19:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:18:45-08:00,WAV,WAV,audio/x-wav
7552,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_204000.WAV,GRABADOR-SDZG-AM-11,20190625_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 20:40,60.00046875,,Recorded at 20:40:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:54:24-08:00,WAV,WAV,audio/x-wav
6546,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_210000.WAV,GRABADOR-SDZG-AM-11,20190618_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 21:00,60.00046875,,Recorded at 21:00:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:27:37-08:00,WAV,WAV,audio/x-wav
